,idwell,wellname,reservoir_type,horizontal_length,amount_fractures,national_sand,imported_sand,injected_water,injected_co2,max_pressure,equipment_power_hp,dates
1878,160207, TPT.Nq.FP-1322(h),NO CONVENCIONAL,2530.0,11,2319.4,0.0,16141.9,0.0,11107.0,19786.94,2019-10-16 16:10:23.217318
1879,160206,TPT.Nq.FP-1323(h),NO CONVENCIONAL,2516.0,15,3470.9,0.0,24481.2,0.0,11125.0,19818.0,2019-10-16 16:10:23.217318
1880,6938,TPT.Ch.S-2305,CONVENCIONAL,0.0,1,0.0,14.7,71.8,0.0,4870.0,49.5,2019-10-16 16:10:23.217318
1881,160306,TPT.Nq.FP-1241(h),NO CONVENCIONAL,2533.0,4,898.88,0.0,6441.2,0.0,11200.0,20039.22,2019-10-16 16:10:23.217318
1882,160308, TPT.Nq.FP-1243(h),NO CONVENCIONAL,2553.0,4,904.96,0.0,6309.1,0.0,11161.0,19750.59,2019-10-16 16:10:23.217318
1883,160307,TPT.Nq.FP-1242(h),NO CONVENCIONAL,2546.0,4,682.25,0.0,5079.4,0.0,10909.0,17433.01,2019-10-16 16:10:23.217318
1884,137884,TPT.RN.ADIS-9,CONVENCIONAL,0.0,3,0.0,90.45,326.0,0.0,4340.0,8245.0,2019-10-16 16:37:20.253947
1885,145182,TPT.RN.ADIS-10,CONVENCIONAL,0.0,5,0.0,98.52,512.7,0.0,5100.0,7750.0,2019-10-16 16:37:20.253947
1886,146714,TPT.RN.ADIS-12(d),CONVENCIONAL,0.0,4,0.0,0.0,0.0,0.0,0.0,7880.0,2019-10-16 16:37:20.253947
1887,137884,TPT.RN.ADIS-9,CONVENCIONAL,0.0,1,0.0,34.61,269.7,0.0,0.0,5410.0,2019-10-16 16:37:20.253947
1888,147184,TPT.RN.ADIS-13(d),CONVENCIONAL,0.0,1,0.0,15.92,72.9,0.0,0.0,6820.0,2019-10-16 16:37:20.253947
1889,146714,TPT.RN.ADIS-12(d),CONVENCIONAL,0.0,3,0.0,69.95,237.0,0.0,0.0,4660.0,2019-10-16 16:37:20.253947
1890,147184,TPT.RN.ADIS-13(d),CONVENCIONAL,0.0,1,0.0,20.96,75.4,0.0,0.0,5930.0,2019-10-16 16:37:20.253947
1891,155092,TPT.RN.LA-4,CONVENCIONAL,0.0,3,0.0,120.0,681.0,0.0,3800.0,6830.0,2019-10-16 16:37:20.253947
1892,155336,TPT.RN.ADIS-11(d),CONVENCIONAL,0.0,1,0.0,7.76,0.0,0.0,0.0,8230.0,2019-10-16 16:37:20.253947
1893,137884,TPT.RN.ADIS-9,CONVENCIONAL,0.0,2,0.0,34.7,155.9,0.0,2930.0,7964.0,2019-10-16 16:37:20.253947
1894,156925,TPT.RN.JdMo.x-1(d) ,CONVENCIONAL,0.0,1,0.0,26.63,148.13,0.0,0.0,6895.0,2019-10-16 16:37:20.253947
1895,157136,TPT.RN.ADIS-19(d),CONVENCIONAL,0.0,3,0.0,137.8,591.0,0.0,3300.0,7740.0,2019-10-16 16:37:20.253947
1896,156925,TPT.RN.JdMo.x-1(d) ,CONVENCIONAL,0.0,2,0.0,48.85,1031.0,0.0,0.0,6590.0,2019-10-16 16:37:20.253947
1897,157552,AME.Nq.LTE.x-2(h),NO CONVENCIONAL,1500.0,20,494.28,3682.94,20581.9,0.0,10110.0,13791.18,2019-10-16 16:37:20.253947
1898,157884,TPT.Nq.FP.x-1006(h),NO CONVENCIONAL,1500.0,20,972.18,3745.63,27333.7,0.0,10538.0,15006.32,2019-10-16 16:37:20.253947
1899,157907,TPT.Nq.FP-1011(h),NO CONVENCIONAL,1500.0,20,946.54,3717.25,27102.8,0.0,10308.0,14974.98,2019-10-16 16:37:20.253947
1900,155336,TPT.RN.ADIS-11(d),CONVENCIONAL,0.0,2,0.0,98.43,199.7,0.0,3070.0,8500.0,2019-10-16 16:37:20.253947
1901,155092,TPT.RN.LA-4,CONVENCIONAL,0.0,2,0.0,115.2,200.8,0.0,3640.0,7640.0,2019-10-16 16:37:20.253947
1902,157136,TPT.RN.ADIS-19(d),CONVENCIONAL,0.0,3,0.0,99.2,311.4,0.0,3600.0,7040.0,2019-10-16 16:37:20.253947
1903,145182,TPT.RN.ADIS-10,CONVENCIONAL,0.0,1,0.0,25.45,0.0,0.0,0.0,4715.0,2019-10-16 16:37:20.253947
1904,159559,AME.Nq.CLN.x-1001(h),NO CONVENCIONAL,750.0,10,2046.02,228.34,14524.8,0.0,11100.0,16332.19,2019-10-16 16:37:20.253947
1905,134312,TPT.Ch.PQ-1009,CONVENCIONAL,0.0,6,0.0,45.77,0.0,0.0,7417.0,24.0,2019-10-16 17:11:18.023605
1906,131983,TPT.Ch.PQ-1006,CONVENCIONAL,0.0,7,0.0,40.19,0.0,0.0,6150.0,12.38,2019-10-16 17:11:18.023605
1907,135080,TPT.SC.ELMa-2002,CONVENCIONAL,0.0,1,0.0,13.56,0.0,0.0,6230.0,32.0,2019-10-16 17:11:18.023605
1908,135447,TPT.SC.ELMa-2003,CONVENCIONAL,0.0,3,0.0,21.59,0.0,0.0,8000.0,4.0,2019-10-16 17:11:18.023605
1909,134312,TPT.Ch.PQ-1009,CONVENCIONAL,0.0,3,0.0,28.71,0.0,0.0,7800.0,6.0,2019-10-16 17:11:18.023605
1910,135447,TPT.SC.ELMa-2003,CONVENCIONAL,0.0,2,0.0,25.17,0.0,0.0,4810.0,62.0,2019-10-16 17:11:18.023605
1911,8322,TPT.Ch.PQO.x-1001,CONVENCIONAL,0.0,4,0.0,23.18,0.0,0.0,7250.0,3.5,2019-10-16 17:11:18.023605
1912,135080,TPT.SC.ELMa-2002,CONVENCIONAL,0.0,3,0.0,24.63,0.0,0.0,6605.0,32.0,2019-10-16 17:11:18.023605
1913,144097,TPT.SC.ELMa-2004,CONVENCIONAL,0.0,3,0.0,38.33,0.0,0.0,6760.0,5.9,2019-10-16 17:11:18.023605
1914,144691,TPT.Ch.LT-1009,CONVENCIONAL,0.0,5,0.0,31.39,0.0,0.0,6819.0,10.1,2019-10-16 17:11:18.023605
1915,144097,TPT.SC.ELMa-2004,CONVENCIONAL,0.0,1,0.0,10.89,0.0,0.0,6915.0,1.4,2019-10-16 17:11:18.023605
1916,131983,TPT.Ch.PQ-1006,CONVENCIONAL,0.0,7,0.0,14.11,0.0,0.0,8000.0,25.0,2019-10-16 17:11:18.023605
1917,144691,TPT.Ch.LT-1009,CONVENCIONAL,0.0,6,0.0,45.86,0.0,0.0,7352.0,4.95,2019-10-16 17:11:18.023605
1918,153949,TPT.Sc.ELMa-2010,CONVENCIONAL,0.0,3,0.0,51.3,230.4,0.0,6820.0,15.41,2019-10-16 17:11:18.023605
1919,135080,TPT.SC.ELMa-2002,CONVENCIONAL,0.0,1,0.0,5.7,15.96,0.0,6300.0,32.0,2019-10-16 17:11:18.023605
1920,126501,TPT.Ch.PQ-1005,CONVENCIONAL,0.0,3,0.0,32.16,226.3,0.0,8291.0,3.32,2019-10-16 17:11:18.023605
1921,8322,TPT.Ch.PQO.x-1001,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-16 17:11:18.023605
1922,153949,TPT.Sc.ELMa-2010,CONVENCIONAL,0.0,1,0.0,7.21,39.8,0.0,4715.0,32.49,2019-10-16 17:11:18.023605
1923,126501,TPT.Ch.PQ-1005,CONVENCIONAL,0.0,2,0.0,38.72,161.9,0.0,6777.0,12.51,2019-10-16 17:11:18.023605
1924,7010,YPF.Ch.S-1002,CONVENCIONAL,0.0,1,0.0,3.72,0.0,0.0,8000.0,3.0,2019-10-17 08:47:10.048563
1925,7010,YPF.Ch.S-1002,CONVENCIONAL,0.0,1,0.0,6.67,0.0,0.0,6918.0,7.9,2019-10-17 08:47:10.048563
1926,6316,TPT.Ch.S-2076,CONVENCIONAL,0.0,1,0.0,7.12,0.0,0.0,6334.0,22.4,2019-10-17 08:47:10.048563
1927,6316,TPT.Ch.S-2076,CONVENCIONAL,0.0,2,0.0,26.67,136.8,0.0,6870.0,5.28,2019-10-17 08:47:10.048563
1928,6051,TPT.Ch.S-2468,CONVENCIONAL,0.0,3,0.0,18.32,0.0,0.0,4481.0,27.76,2019-10-17 08:47:10.048563
1929,6051,TPT.Ch.S-2468,CONVENCIONAL,0.0,1,0.0,14.47,75.2,0.0,7594.0,1.87,2019-10-17 08:47:10.048563
1930,92258,TPT.Ch.S-2507,CONVENCIONAL,0.0,2,0.0,10.61,0.0,0.0,8000.0,1.0,2019-10-17 08:47:10.048563
1931,92258,TPT.Ch.S-2507,CONVENCIONAL,0.0,4,0.0,17.06,0.0,0.0,6374.0,24.0,2019-10-17 08:47:10.048563
1932,131370,TPT.Ch.S-2606,CONVENCIONAL,0.0,3,0.0,26.54,0.0,0.0,5620.0,0.0,2019-10-17 08:47:10.048563
1933,131370,TPT.Ch.S-2606,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,9.7,2019-10-17 08:47:10.048563
1934,135686,TPT.Ch.S-2619,CONVENCIONAL,0.0,4,0.0,15.56,0.0,0.0,8850.0,9.34,2019-10-17 08:47:10.048563
1935,135686,TPT.Ch.S-2619,CONVENCIONAL,0.0,4,0.0,35.75,0.0,0.0,6715.0,17.0,2019-10-17 08:47:10.048563
1936,131170,TPT.Ch.S-2621,CONVENCIONAL,0.0,4,0.0,13.47,0.0,0.0,6010.0,22.29,2019-10-17 08:47:10.048563
1937,131170,TPT.Ch.S-2621,CONVENCIONAL,0.0,4,0.0,25.14,0.0,0.0,7000.0,7.0,2019-10-17 08:47:10.048563
1938,131371,TPT.Ch.S-2624,CONVENCIONAL,0.0,4,0.0,20.59,0.0,0.0,7500.0,0.0,2019-10-17 08:47:10.048563
1939,131371,TPT.Ch.S-2624,CONVENCIONAL,0.0,3,0.0,20.82,0.0,0.0,5390.0,13.85,2019-10-17 08:47:10.048563
1940,155569,TPT.Ch.S-2628,CONVENCIONAL,0.0,4,0.0,49.53,357.1,0.0,8628.0,0.0,2019-10-17 08:47:10.048563
1941,155569,TPT.Ch.S-2628,CONVENCIONAL,0.0,2,0.0,25.49,807.3,0.0,6276.0,0.0,2019-10-17 08:47:10.048563
1942,147495,TPT.Ch.S-2634,CONVENCIONAL,0.0,4,0.0,28.07,241.3,0.0,8280.0,6.33,2019-10-17 08:47:10.048563
1943,147495,TPT.Ch.S-2634,CONVENCIONAL,0.0,1,0.0,23.08,134.0,0.0,8400.0,9.07,2019-10-17 08:47:10.048563
1944,135446,TPT.Ch.S-2640,CONVENCIONAL,0.0,6,0.0,65.23,0.0,0.0,7400.0,26.0,2019-10-17 08:47:10.048563
1945,135446,TPT.Ch.S-2640,CONVENCIONAL,0.0,2,0.0,23.08,0.0,0.0,6921.0,6.8,2019-10-17 08:47:10.048563
1946,133431,TPT.Ch.S-2643,CONVENCIONAL,0.0,2,0.0,9.8,0.0,0.0,7615.0,0.0,2019-10-17 08:47:10.048563
1947,133431,TPT.Ch.S-2643,CONVENCIONAL,0.0,4,0.0,8.94,0.0,0.0,7000.0,1.66,2019-10-17 08:47:10.048563
1948,133431,TPT.Ch.S-2643,CONVENCIONAL,0.0,5,0.0,24.13,0.0,0.0,6863.0,14.27,2019-10-17 08:47:10.048563
1949,133431,TPT.Ch.S-2643,CONVENCIONAL,0.0,1,0.0,7.94,53.4,0.0,7317.0,0.0,2019-10-17 08:47:10.048563
1950,6187,YPF.Ch.S-806,CONVENCIONAL,0.0,2,0.0,4.58,0.0,0.0,6380.0,6.5,2019-10-17 08:47:10.048563
1951,6187,YPF.Ch.S-806,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 08:47:10.048563
1952,133683,TPT.Ch.S-2644,CONVENCIONAL,0.0,6,0.0,40.22,0.0,0.0,8830.0,20.86,2019-10-17 17:21:40.236774
1953,133683,TPT.Ch.S-2644,CONVENCIONAL,0.0,3,0.0,43.86,200.1,0.0,7030.0,13.3,2019-10-17 17:21:40.236774
1954,133736,TPT.Ch.S-2645,CONVENCIONAL,0.0,4,0.0,19.6,0.0,0.0,8457.0,10.94,2019-10-17 17:21:40.236774
1955,133736,TPT.Ch.S-2645,CONVENCIONAL,0.0,1,0.0,13.61,0.0,0.0,5117.0,0.0,2019-10-17 17:21:40.236774
1956,134152,TPT.Ch.S-2646,CONVENCIONAL,0.0,4,0.0,42.14,0.0,0.0,7240.0,0.0,2019-10-17 17:21:40.236774
1957,134152,TPT.Ch.S-2646,CONVENCIONAL,0.0,1,0.0,30.75,109.8,0.0,8000.0,0.0,2019-10-17 17:21:40.236774
1958,134462,TPT.Ch.S-2647,CONVENCIONAL,0.0,5,0.0,40.24,0.0,0.0,7200.0,0.0,2019-10-17 17:21:40.236774
1959,134462,TPT.Ch.S-2647,CONVENCIONAL,0.0,4,0.0,28.08,0.0,0.0,6770.0,2.5,2019-10-17 17:21:40.236774
1960,134473,TPT.Ch.S-2648,CONVENCIONAL,0.0,5,0.0,54.93,0.0,0.0,8500.0,0.0,2019-10-17 17:21:40.236774
1961,134473,TPT.Ch.S-2648,CONVENCIONAL,0.0,3,0.0,25.27,0.0,0.0,7890.0,15.0,2019-10-17 17:21:40.236774
1962,136785,TPT.Ch.S-2651,CONVENCIONAL,0.0,3,0.0,24.03,0.0,0.0,9000.0,3.27,2019-10-17 17:21:40.236774
1963,136785,TPT.Ch.S-2651,CONVENCIONAL,0.0,2,0.0,24.59,102.0,0.0,7539.0,108.0,2019-10-17 17:21:40.236774
1964,135012,TPT.Ch.S-2652,CONVENCIONAL,0.0,4,0.0,41.18,0.0,0.0,5295.0,61.96,2019-10-17 17:21:40.236774
1965,135012,TPT.Ch.S-2652,CONVENCIONAL,0.0,1,0.0,18.79,92.4,0.0,7313.0,0.0,2019-10-17 17:21:40.236774
1966,136016,TPT.Ch.S-2656,CONVENCIONAL,0.0,3,0.0,17.69,0.0,0.0,7870.0,14.0,2019-10-17 17:21:40.236774
1967,136016,TPT.Ch.S-2656,CONVENCIONAL,0.0,2,0.0,7.17,0.0,0.0,5460.0,5.6,2019-10-17 17:21:40.236774
1968,136441,TPT.Ch.S-2657,CONVENCIONAL,0.0,6,0.0,33.16,0.0,0.0,9000.0,3.64,2019-10-17 17:21:40.236774
1969,136441,TPT.Ch.S-2657,CONVENCIONAL,0.0,5,0.0,41.55,0.0,0.0,7553.0,9.9,2019-10-17 17:21:40.236774
1970,136836,TPT.Ch.S-2658,CONVENCIONAL,0.0,3,0.0,21.82,0.0,0.0,5871.0,7.1,2019-10-17 17:21:40.236774
1971,136836,TPT.Ch.S-2658,CONVENCIONAL,0.0,4,0.0,43.68,266.7,0.0,8080.0,13.79,2019-10-17 17:21:40.236774
1972,137128,TPT.Ch.S-2661,CONVENCIONAL,0.0,4,0.0,27.4,0.0,0.0,7860.0,49.57,2019-10-17 17:21:40.236774
1973,137128,TPT.Ch.S-2661,CONVENCIONAL,0.0,4,0.0,24.82,141.7,0.0,7648.0,5.21,2019-10-17 17:21:40.236774
1974,137451,TPT.Ch.S-2662,CONVENCIONAL,0.0,4,0.0,42.36,0.0,0.0,8902.0,22.0,2019-10-17 17:21:40.236774
1975,137451,TPT.Ch.S-2662,CONVENCIONAL,0.0,5,0.0,37.79,0.0,0.0,7320.0,17.11,2019-10-17 17:21:40.236774
1976,147015,TPT.Ch.S-2667,CONVENCIONAL,0.0,6,0.0,24.9,0.0,0.0,8600.0,15.2,2019-10-17 17:21:40.236774
1977,147015,TPT.Ch.S-2667,CONVENCIONAL,0.0,2,0.0,18.91,108.1,0.0,8840.0,0.0,2019-10-17 17:21:40.236774
1978,145558,TPT.Ch.S-2671,CONVENCIONAL,0.0,4,0.0,27.98,0.0,0.0,7685.0,15.2,2019-10-17 17:21:40.236774
1979,145558,TPT.Ch.S-2671,CONVENCIONAL,0.0,3,0.0,39.51,251.9,0.0,6485.0,5.47,2019-10-17 17:21:40.236774
1980,144001,TPT.Ch.S-2673,CONVENCIONAL,0.0,1,0.0,6.08,0.0,0.0,7900.0,1.43,2019-10-17 17:21:40.236774
1981,144001,TPT.Ch.S-2673,CONVENCIONAL,0.0,4,0.0,35.07,0.0,0.0,8895.0,22.9,2019-10-17 17:21:40.236774
1982,144326,TPT.Ch.S-2674,CONVENCIONAL,0.0,3,0.0,15.24,0.0,0.0,9000.0,11.4,2019-10-17 17:21:40.236774
1983,144326,TPT.Ch.S-2674,CONVENCIONAL,0.0,3,0.0,40.73,258.6,0.0,5919.0,0.92,2019-10-17 17:21:40.236774
1984,144326,TPT.Ch.S-2674,CONVENCIONAL,0.0,3,0.0,19.0,99.7,0.0,6438.0,0.0,2019-10-17 17:21:40.236774
1985,144590,TPT.Ch.S-2675,CONVENCIONAL,0.0,2,0.0,24.9,0.0,0.0,8500.0,5.2,2019-10-17 17:21:40.236774
1986,144590,TPT.Ch.S-2675,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 17:21:40.236774
1987,144590,TPT.Ch.S-2675,CONVENCIONAL,0.0,2,0.0,19.91,0.0,0.0,6900.0,8.7,2019-10-17 17:21:40.236774
1988,145559,TPT.Ch.S-2678,CONVENCIONAL,0.0,2,0.0,13.61,0.0,0.0,8690.0,4.75,2019-10-17 17:21:40.236774
1989,145559,TPT.Ch.S-2678,CONVENCIONAL,0.0,5,0.0,43.64,0.0,0.0,7129.0,57.0,2019-10-17 17:21:40.236774
1990,147016,TPT.Ch.S-2680,CONVENCIONAL,0.0,3,0.0,29.67,0.0,0.0,6693.0,32.56,2019-10-17 17:21:40.236774
1991,147016,TPT.Ch.S-2680,CONVENCIONAL,0.0,3,0.0,18.01,89.1,0.0,5800.0,1.37,2019-10-17 17:21:40.236774
1992,145970,TPT.Ch.S-2683,CONVENCIONAL,0.0,5,0.0,16.92,0.0,0.0,8315.0,6.12,2019-10-17 17:21:40.236774
1993,145970,TPT.Ch.S-2683,CONVENCIONAL,0.0,2,0.0,10.85,0.0,0.0,9000.0,3.88,2019-10-17 17:21:40.236774
1994,145970,TPT.Ch.S-2683,CONVENCIONAL,0.0,4,0.0,43.82,0.0,0.0,9040.0,4.45,2019-10-17 17:21:40.236774
1995,153207,TPT.Ch.S-2689,CONVENCIONAL,0.0,1,0.0,6.67,0.0,0.0,8480.0,6.12,2019-10-17 17:21:40.236774
1996,153207,TPT.Ch.S-2689,CONVENCIONAL,0.0,2,0.0,16.33,74.34,0.0,7440.0,3.88,2019-10-17 17:21:40.236774
1997,153207,TPT.Ch.S-2689,CONVENCIONAL,0.0,2,0.0,20.09,121.8,0.0,7030.0,0.0,2019-10-17 17:21:40.236774
1998,147645,TPT.Ch.S-2692,CONVENCIONAL,0.0,9,0.0,71.71,0.0,0.0,3797.0,12.7,2019-10-17 17:21:40.236774
1999,147645,TPT.Ch.S-2692,CONVENCIONAL,0.0,1,0.0,17.24,105.8,0.0,7290.0,1.96,2019-10-17 17:21:40.236774
2000,153361,TPT.Ch.S-2693,CONVENCIONAL,0.0,5,0.0,40.64,0.0,0.0,9084.0,13.8,2019-10-17 17:21:40.236774
2001,153361,TPT.Ch.S-2693,CONVENCIONAL,0.0,2,0.0,26.77,135.7,0.0,6115.0,5.07,2019-10-17 17:21:40.236774
2002,153511,TPT.Ch.S-2694,CONVENCIONAL,0.0,4,0.0,48.89,0.0,0.0,8451.0,1.25,2019-10-17 17:21:40.236774
2003,153511,TPT.Ch.S-2694,CONVENCIONAL,0.0,3,0.0,8.66,0.0,0.0,7650.0,0.0,2019-10-17 17:21:40.236774
2004,154217,TPT.Ch.S-2697,CONVENCIONAL,0.0,3,0.0,40.46,219.0,0.0,7630.0,15.22,2019-10-17 17:21:40.236774
2005,154217,TPT.Ch.S-2697,CONVENCIONAL,0.0,4,0.0,29.72,194.7,0.0,7267.0,4.91,2019-10-17 17:21:40.236774
2006,154218,TPT.Ch.S-2698,CONVENCIONAL,0.0,4,0.0,37.83,203.3,0.0,6442.0,22.94,2019-10-17 17:21:40.236774
2007,154218,TPT.Ch.S-2698,CONVENCIONAL,0.0,2,0.0,30.02,160.1,0.0,8540.0,4.78,2019-10-17 17:21:40.236774
2008,154887,TPT.Ch.S-2699 ,CONVENCIONAL,0.0,1,0.0,16.19,99.5,0.0,8225.0,0.28,2019-10-17 17:21:40.236774
2009,154887,TPT.Ch.S-2699 ,CONVENCIONAL,0.0,2,0.0,15.29,161.2,0.0,7954.0,0.0,2019-10-17 17:21:40.236774
2010,154627,TPT.Ch.S-2704,CONVENCIONAL,0.0,4,0.0,9.75,69.5,0.0,6898.0,23.82,2019-10-17 17:21:40.236774
2011,154627,TPT.Ch.S-2704,CONVENCIONAL,0.0,2,0.0,26.58,205.7,0.0,7812.0,0.0,2019-10-17 17:21:40.236774
2012,155714,TPT.Ch.S-2710,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 17:21:40.236774
2013,155714,TPT.Ch.S-2710,CONVENCIONAL,0.0,1,0.0,18.51,101.5,0.0,7500.0,0.0,2019-10-17 17:21:40.236774
2014,155714,TPT.Ch.S-2710,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 17:21:40.236774
2015,155714,TPT.Ch.S-2710,CONVENCIONAL,0.0,1,0.0,13.06,80.7,0.0,7600.0,0.0,2019-10-17 17:21:40.236774
2016,155758,TPT.Ch.S-2713,CONVENCIONAL,0.0,2,0.0,28.26,226.7,0.0,8077.0,1.36,2019-10-17 17:21:40.236774
2017,155758,TPT.Ch.S-2713,CONVENCIONAL,0.0,1,0.0,17.78,119.7,0.0,6469.0,0.0,2019-10-17 17:21:40.236774
2018,156375,TPT.Ch.S-2714,CONVENCIONAL,0.0,3,0.0,18.74,106.4,0.0,10410.0,12.0,2019-10-17 17:21:40.236774
2019,156375,TPT.Ch.S-2714,CONVENCIONAL,0.0,2,0.0,31.2,182.9,0.0,7881.0,0.8,2019-10-17 17:21:40.236774
2020,157029,TPT.Ch.S-2716,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 17:21:40.236774
2021,157029,TPT.Ch.S-2716,CONVENCIONAL,0.0,1,0.0,9.63,60.1,0.0,7167.0,0.0,2019-10-17 17:21:40.236774
2022,157029,TPT.Ch.S-2716,CONVENCIONAL,0.0,1,0.0,10.21,83.2,0.0,5730.0,0.0,2019-10-17 17:21:40.236774
2023,159627,TPT.Ch.S-2717(ST1),CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 17:21:40.236774
2024,159627,TPT.Ch.S-2717(ST1),CONVENCIONAL,0.0,1,0.0,29.21,144.2,0.0,7716.0,0.0,2019-10-17 17:21:40.236774
2025,159537,TPT.Ch.S-2721,CONVENCIONAL,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-17 17:21:40.236774
2026,159537,TPT.Ch.S-2721,CONVENCIONAL,0.0,2,0.0,40.05,211.9,0.0,8526.0,0.0,2019-10-17 17:21:40.236774
2027,159965,TPT.Ch.S-2726,CONVENCIONAL,0.0,2,0.0,17.09,53.8,0.0,9003.0,0.0,2019-10-17 17:21:40.236774
2028,161273,CGC.SCA.CI-1024(h),NO CONVENCIONAL,0.8,1,0.0,82.0,274.624,0.0,4120.0,1348.0,2019-10-21 09:53:37.293927
2029,160875,CGC.SCA.CI-1030,NO CONVENCIONAL,0.0,1,0.0,61.0,184.68,0.0,7500.0,671.0,2019-10-21 09:55:05.67552
2030,161274,CGC.SCA.CI-98(h),NO CONVENCIONAL,1123.4,1,0.0,643.3,2399.0,0.0,2181.0,540.0,2019-10-21 09:56:29.360067
2031,137680,MED.Nq.ACh.x-1026 (h),NO CONVENCIONAL,350.0,10,1840.0,0.0,9640.0,0.0,11000.0,14580.0,2019-10-21 16:19:15.400722
2032,144689,MED.Nq.ACh.x-1025 (h),NO CONVENCIONAL,370.0,4,1490.0,0.0,6080.0,0.0,8490.0,12150.0,2019-10-21 16:24:49.235894
2033,161229,PAE.Nq.ECh-106(h),NO CONVENCIONAL,2058.0,27,7241.0,0.0,43223.0,0.0,11590.0,21887.0,2019-10-22 13:34:19.728474
2034,161223,PAE.Nq.ACa.x-101(h),NO CONVENCIONAL,2055.0,29,7970.0,0.0,43192.0,0.0,11390.0,21765.0,2019-10-22 13:34:19.728474
2035,161222,PAE.Nq.ECh-104(h),NO CONVENCIONAL,2453.0,27,7357.0,0.0,48321.0,0.0,11010.0,18474.0,2019-10-22 13:34:19.728474
2036,161279,PLU.Nq.LCa-3085(h),NO CONVENCIONAL,2056.0,32,6719.0,161.0,53417.0,0.0,10834.0,10970.0,2019-11-08 11:45:48.125776
2037,161307,PLU.Nq.LCa-3083(h),NO CONVENCIONAL,2058.0,29,6027.0,365.0,49778.0,0.0,10830.0,22007.0,2019-11-08 11:47:08.520554
2038,161308,PLU.Nq.LCa-3084(h),NO CONVENCIONAL,2060.0,30,6179.0,296.0,50505.0,0.0,10729.0,16740.0,2019-11-08 11:48:21.413546
2039,161308,PLU.Nq.LCa-3084(h),NO CONVENCIONAL,2060.0,30,6179.0,296.0,50505.0,0.0,10729.0,16740.0,2019-11-08 11:48:21.559883
2040,157028,YPF.Nq.PuCo.a-5,CONVENCIONAL,113.0,1,0.0,1815.0,330.0,0.0,3975.0,,2019-11-11 09:10:26.154033
2041,135081,APA.Nq.NL-58,,64.0,1,0.0,1230.0,241.0,0.0,1785.0,,2019-11-11 09:10:26.154033
2042,137715,APA.Nq.NL-62,,47.0,1,0.0,720.0,196.0,0.0,1575.0,,2019-11-11 09:10:26.154033
2043,137715,APA.Nq.NL-62,,63.0,1,0.0,1255.0,275.0,0.0,2200.0,,2019-11-11 09:10:26.154033
2044,137883,APA.Nq.NL-59,,48.0,1,0.0,300.0,100.0,0.0,2450.0,,2019-11-11 09:10:26.154033
2045,145328,APA.Nq.NL-67,NO CONVENCIONAL,87.0,1,0.0,500.0,102.0,0.0,2050.0,,2019-11-11 09:10:26.154033
2046,145328,APA.Nq.NL-67,NO CONVENCIONAL,109.0,1,0.0,1170.0,337.0,0.0,1545.0,,2019-11-11 09:10:26.154033
2047,145328,APA.Nq.NL-67,NO CONVENCIONAL,65.0,1,0.0,1170.0,271.0,0.0,1815.0,,2019-11-11 09:10:26.154033
2048,145328,APA.Nq.NL-67,NO CONVENCIONAL,111.0,1,0.0,1198.0,203.0,0.0,3660.0,,2019-11-11 09:10:26.154033
2049,145968,APA.Nq.NL-70,CONVENCIONAL,55.0,1,0.0,810.0,154.0,0.0,1491.0,,2019-11-11 09:10:26.154033
2050,145968,APA.Nq.NL-70,CONVENCIONAL,71.0,1,0.0,810.0,155.0,0.0,2199.0,,2019-11-11 09:10:26.154033
2051,135910,APA.Nq.NL-65(d),,65.0,1,0.0,1025.0,269.0,0.0,3420.0,,2019-11-11 09:10:26.154033
2052,135910,APA.Nq.NL-65(d),,42.0,1,0.0,835.0,175.0,0.0,1500.0,,2019-11-11 09:10:26.154033
2053,135910,APA.Nq.NL-65(d),,71.0,1,0.0,1020.0,215.0,0.0,1375.0,,2019-11-11 09:10:26.154033
2054,145585,APA.Nq.NL-68(I),NO CONVENCIONAL,65.0,1,0.0,600.0,216.0,0.0,2894.0,,2019-11-11 09:10:26.154033
2055,145585,APA.Nq.NL-68(I),NO CONVENCIONAL,76.0,1,0.0,1100.0,209.0,0.0,2887.0,,2019-11-11 09:10:26.154033
2056,145468,APA.Nq.NL-69,CONVENCIONAL,79.0,1,0.0,816.0,176.0,0.0,2000.0,,2019-11-11 09:10:26.154033
2057,145468,APA.Nq.NL-69,CONVENCIONAL,84.0,1,0.0,848.0,133.0,0.0,2100.0,,2019-11-11 09:10:26.154033
